name,locations
phantump,memorial-hill-area
phantump,tapu-village-area
trevenant,kalos-route-20-area
trevenant,poke-pelago-poni-island-reached
trevenant,poke-pelago-ulaula-island-reached
trevenant,poke-pelago-elite-four-defeated
weepinbell,sinnoh-route-224-area
weepinbell,sinnoh-route-229-area
weepinbell,sinnoh-sea-route-230-area
weepinbell,johto-route-44-area
weepinbell,kanto-route-12-area
weepinbell,kanto-route-13-area
weepinbell,kanto-route-14-area
weepinbell,kanto-route-15-area
weepinbell,kanto-route-24-area
weepinbell,kanto-route-25-area
weepinbell,cerulean-cave-1f
weepinbell,cerulean-cave-2f
weepinbell,berry-forest-area
weepinbell,cape-brink-area
weepinbell,bond-bridge-area
weepinbell,water-path-area
weepinbell,kalos-route-14-area
weepinbell,kalos-route-16-area
weepinbell,kalos-route-19-area
pumpkaboo-average,kalos-route-16-area
bergmite,frost-cavern-unknown-area-314
bergmite,frost-cavern-unknown-area-315
bergmite,frost-cavern-unknown-area-316
bergmite,frost-cavern-unknown-area-317
noibat,alola-route-5-area
noibat,verdant-cavern-trial-site
noivern,resolution-cave-area
xerneas-active,ultra-space-wilds-crag
xerneas-active,team-flare-secret-hq-area
xerneas-active,ultra-space-ultra-space-wilds-rocky
yveltal,ultra-space-wilds-cliff
yveltal,team-flare-secret-hq-area
yveltal,ultra-space-ultra-space-wilds-cliff
zygarde-50,terminus-cave-zygardes-chamber
zygarde-50,alola-route-16-main
zygarde-50,resolution-cave-area
rowlet,alola-route-1-west
rowlet,iki-town-area
litten,alola-route-1-west
litten,iki-town-area
popplio,alola-route-1-west
popplio,iki-town-area
tentacool,canalave-city-area
tentacool,pastoria-city-area
tentacool,sunyshore-city-area
tentacool,valley-windworks-area
tentacool,fuego-ironworks-area
tentacool,iron-island-area
tentacool,sinnoh-route-205-south-towards-floaroma-town
tentacool,sinnoh-route-212-east-towards-pastoria-city
tentacool,sinnoh-route-213-area
tentacool,sinnoh-route-218-area
tentacool,sinnoh-route-219-area
tentacool,sinnoh-route-221-area
tentacool,sinnoh-route-222-area
tentacool,sinnoh-sea-route-220-area
tentacool,new-bark-town-area
tentacool,cherrygrove-city-area
tentacool,johto-route-32-area
tentacool,union-cave-b2f
tentacool,johto-route-34-area
tentacool,olivine-city-area
tentacool,johto-sea-route-40-area
tentacool,johto-sea-route-41-area
tentacool,whirl-islands-1f
tentacool,cianwood-city-area
tentacool,johto-route-47-area
tentacool,seafoam-islands-b3f
tentacool,seafoam-islands-b4f
tentacool,kanto-route-12-area
tentacool,kanto-sea-route-19-area
tentacool,kanto-sea-route-20-area
tentacool,cinnabar-island-area
tentacool,viridian-city-area
tentacool,cerulean-city-area
tentacool,vermilion-city-area
tentacool,pallet-town-area
tentacool,kanto-route-26-area
tentacool,kanto-route-27-area
tentacool,kanto-route-4-area
tentacool,kanto-route-10-area
tentacool,kanto-route-11-area
tentacool,kanto-route-13-area
tentacool,kanto-route-17-area
tentacool,kanto-route-18-area
tentacool,kanto-sea-route-21-area
tentacool,kanto-route-24-area
tentacool,vermilion-city-ss-anne-dock
tentacool,slateport-city-area
tentacool,lilycove-city-area
tentacool,mossdeep-city-area
tentacool,sootopolis-city-area
tentacool,ever-grande-city-area
tentacool,seafloor-cavern-area
tentacool,shoal-cave-area
tentacool,abandoned-ship-area
tentacool,hoenn-route-103-area
tentacool,hoenn-route-105-area
tentacool,hoenn-route-106-area
tentacool,hoenn-route-107-area
tentacool,hoenn-route-108-area
tentacool,hoenn-route-109-area
tentacool,hoenn-route-110-area
tentacool,hoenn-route-115-area
tentacool,hoenn-route-118-area
tentacool,hoenn-route-119-area
tentacool,hoenn-route-121-area
tentacool,hoenn-route-122-area
tentacool,hoenn-route-123-area
tentacool,hoenn-route-124-area
tentacool,hoenn-route-125-area
tentacool,hoenn-route-126-area
tentacool,hoenn-route-127-area
tentacool,hoenn-route-128-area
tentacool,hoenn-route-129-area
tentacool,hoenn-route-130-area
tentacool,hoenn-route-131-area
tentacool,hoenn-route-132-area
tentacool,hoenn-route-133-area
tentacool,hoenn-route-134-area
tentacool,dewford-town-area
tentacool,pacifidlog-town-area
tentacool,ss-anne-area
tentacool,icefall-cave-waterfall
tentacool,kindle-road-area
tentacool,treasure-beach-area
tentacool,bond-bridge-area
tentacool,resort-gorgeous-area
tentacool,water-labyrinth-area
tentacool,five-isle-meadow-area
tentacool,memorial-pillar-area
tentacool,outcast-island-area
tentacool,green-path-area
tentacool,water-path-area
tentacool,trainer-tower-area
tentacool,tanoby-ruins-area
tentacool,one-island-area
tentacool,five-island-area
tentacool,ambrette-town-area
tentacool,cyllage-city-area
tentacool,shalour-city-area
tentacool,kalos-route-8-area
tentacool,kalos-route-12-area
tentacool,azure-bay-area
tentacool,cianwood-city-pokemon-center
tentacool,alola-route-1-hauoli-outskirts
tentacool,alola-route-7-area
tentacool,alola-route-14-area
tentacool,alola-route-15-main
tentacool,brooklet-hill-totems-den
tentacool,hano-beach-area
tentacool,hauoli-city-beachfront
tentacool,kalae-bay-area
tentacool,melemele-sea-area
tentacool,secluded-shore-area
pikipek,alola-route-1-east
pikipek,alola-route-1-south
pikipek,alola-route-1-west
pikipek,alola-route-4-area
pikipek,alola-route-5-area
pikipek,alola-route-6-north
pikipek,alola-route-6-south
pikipek,alola-route-8-main
pikipek,poke-pelago-poni-island-reached
pikipek,poke-pelago-ulaula-island-reached
pikipek,poke-pelago-elite-four-defeated
trumbeak,alola-route-8-main
trumbeak,alola-route-11-area
trumbeak,lush-jungle-north
trumbeak,lush-jungle-south
trumbeak,lush-jungle-west
trumbeak,poni-grove-area
trumbeak,poni-plains-center
trumbeak,poni-plains-east
trumbeak,poni-plains-north
trumbeak,poni-plains-west
toucannon,alola-route-11-area
toucannon,poni-grove-area
toucannon,poni-plains-center
toucannon,poni-plains-east
toucannon,poni-plains-north
toucannon,poni-plains-west
yungoos,alola-route-1-east
yungoos,alola-route-1-hauoli-outskirts
yungoos,alola-route-1-south
yungoos,alola-route-1-west
yungoos,alola-route-2-north
yungoos,alola-route-2-south
yungoos,alola-route-3-north
yungoos,alola-route-3-south
yungoos,alola-route-4-area
yungoos,alola-route-6-north
yungoos,alola-route-6-south
yungoos,alola-route-8-main
yungoos,hauoli-city-shopping-district
yungoos,kalae-bay-area
yungoos,verdant-cavern-trial-site
gumshoos,alola-route-8-main
gumshoos,alola-route-10-area
gumshoos,alola-route-11-area
gumshoos,alola-route-14-area
gumshoos,alola-route-15-main
gumshoos,alola-route-16-main
gumshoos,alola-route-16-east
gumshoos,alola-route-16-west
gumshoos,alola-route-17-northeast
gumshoos,alola-route-17-west
gumshoos,akala-outskirts-area
gumshoos,ancient-poni-path-area
gumshoos,heahea-beach-area
gumshoos,malie-city-outer-cape
gumshoos,mount-lanakila-base
gumshoos,poni-gauntlet-area
gumshoos,poni-grove-area
gumshoos,poni-plains-center
gumshoos,poni-plains-east
gumshoos,poni-plains-north
gumshoos,poni-plains-west
gumshoos,poni-wilds-area
gumshoos,tapu-village-area
grubbin,alola-route-1-east
grubbin,alola-route-1-west
grubbin,alola-route-4-area
grubbin,alola-route-5-area
grubbin,alola-route-6-north
grubbin,alola-route-6-south
grubbin,blush-mountain-area
charjabug,blush-mountain-area
vikavolt,blush-mountain-area
vikavolt,heahea-beach-area
crabrawler,alola-route-2-south
crabrawler,alola-route-3-south
crabrawler,alola-route-4-area
crabrawler,alola-route-5-area
crabrawler,alola-route-8-main
crabrawler,alola-route-10-area
crabrawler,alola-route-12-area
crabrawler,alola-route-15-main
crabrawler,alola-route-16-main
crabrawler,alola-route-17-west
crabrawler,berry-fields-area
crabrawler,poni-plains-west
crabrawler,poni-wilds-area
crabrawler,ulaula-beach-area
tentacruel,canalave-city-area
tentacruel,pastoria-city-area
tentacruel,sunyshore-city-area
tentacruel,sinnoh-pokemon-league-area
tentacruel,valley-windworks-area
tentacruel,fuego-ironworks-area
tentacruel,iron-island-area
tentacruel,sinnoh-route-205-south-towards-floaroma-town
tentacruel,sinnoh-route-212-east-towards-pastoria-city
tentacruel,sinnoh-route-213-area
tentacruel,sinnoh-route-218-area
tentacruel,sinnoh-route-219-area
tentacruel,sinnoh-route-221-area
tentacruel,sinnoh-route-222-area
tentacruel,sinnoh-route-224-area
tentacruel,sinnoh-sea-route-220-area
tentacruel,sinnoh-sea-route-223-area
tentacruel,sinnoh-sea-route-226-area
tentacruel,sinnoh-sea-route-230-area
tentacruel,new-bark-town-area
tentacruel,cherrygrove-city-area
tentacruel,johto-route-32-area
tentacruel,union-cave-b2f
tentacruel,johto-route-34-area
tentacruel,olivine-city-area
tentacruel,johto-sea-route-40-area
tentacruel,johto-sea-route-41-area
tentacruel,whirl-islands-1f
tentacruel,whirl-islands-b2f
tentacruel,whirl-islands-b3f
tentacruel,cianwood-city-area
tentacruel,johto-route-47-area
tentacruel,kanto-route-12-area
tentacruel,kanto-sea-route-19-area
tentacruel,kanto-sea-route-20-area
tentacruel,cinnabar-island-area
tentacruel,vermilion-city-area
tentacruel,pallet-town-area
tentacruel,kanto-route-26-area
tentacruel,kanto-route-27-area
tentacruel,kanto-route-13-area
tentacruel,kanto-sea-route-21-area
tentacruel,vermilion-city-ss-anne-dock
tentacruel,abandoned-ship-area
tentacruel,icefall-cave-waterfall
tentacruel,kindle-road-area
tentacruel,treasure-beach-area
tentacruel,bond-bridge-area
tentacruel,resort-gorgeous-area
tentacruel,water-labyrinth-area
tentacruel,five-isle-meadow-area
tentacruel,memorial-pillar-area
tentacruel,outcast-island-area
tentacruel,green-path-area
tentacruel,water-path-area
tentacruel,trainer-tower-area
tentacruel,tanoby-ruins-area
tentacruel,one-island-area
tentacruel,five-island-area
tentacruel,alola-route-14-area
tentacruel,alola-route-15-main
tentacruel,ancient-poni-path-area
tentacruel,poni-breaker-coast-area
tentacruel,poni-wilds-area
oricorio-baile,ulaula-meadow-area
cutiefly,alola-route-2-north
cutiefly,alola-route-3-north
cutiefly,alola-route-3-south
cutiefly,melemele-meadow-area
cutiefly,poke-pelago-poni-island-reached
cutiefly,poke-pelago-ulaula-island-reached
cutiefly,poke-pelago-elite-four-defeated
ribombee,heahea-beach-area
ribombee,poni-meadow-area
ribombee,ulaula-meadow-area
rockruff,alola-route-1-south
rockruff,ten-carat-hill-farthest-hollow
lycanroc-midday,vast-poni-canyon-outside
wishiwashi-solo,alola-route-7-area
wishiwashi-solo,alola-route-8-main
wishiwashi-solo,alola-route-9-main
wishiwashi-solo,alola-route-13-area
wishiwashi-solo,alola-route-14-area
wishiwashi-solo,alola-route-15-main
wishiwashi-solo,akala-outskirts-area
wishiwashi-solo,brooklet-hill-totems-den
wishiwashi-solo,hauoli-city-beachfront
wishiwashi-solo,kalae-bay-area
wishiwashi-solo,melemele-sea-area
wishiwashi-solo,secluded-shore-area
wishiwashi-solo,tapu-village-area
mareanie,alola-route-9-main
mareanie,hauoli-city-beachfront
mareanie,melemele-sea-area
mudbray,alola-route-4-area
mudbray,alola-route-6-north
mudbray,alola-route-12-area
mudbray,blush-mountain-area
mudbray,paniola-ranch-area
geodude,oreburgh-mine-1f
geodude,oreburgh-mine-b1f
geodude,mt-coronet-1f-route-207
geodude,mt-coronet-1f-route-211
geodude,ravaged-path-area
geodude,oreburgh-gate-1f
geodude,oreburgh-gate-b1f
geodude,stark-mountain-entrance
geodude,stark-mountain-inside
geodude,wayward-cave-1f
geodude,wayward-cave-b1f
geodude,ruin-maniac-cave-0-9-different-unown-caught
geodude,ruin-maniac-cave-10-25-different-unown-caught
geodude,maniac-tunnel-26-plus-different-unown-caught
geodude,iron-island-1f
geodude,iron-island-b1f-left
geodude,iron-island-b1f-right
geodude,iron-island-b2f-right
geodude,iron-island-b2f-left
geodude,iron-island-b3f
geodude,valor-lakefront-area
geodude,sinnoh-route-206-area
geodude,sinnoh-route-207-area
geodude,sinnoh-route-210-south-towards-solaceon-town
geodude,sinnoh-route-211-west-towards-eterna-city
geodude,sinnoh-route-214-area
geodude,sinnoh-route-215-area
geodude,ruins-of-alph-outside
geodude,union-cave-1f
geodude,union-cave-b1f
geodude,union-cave-b2f
geodude,johto-route-33-area
geodude,mt-mortar-1f
geodude,mt-mortar-lower-cave
geodude,mt-mortar-upper-cave
geodude,mt-mortar-b1f
geodude,johto-route-45-area
geodude,johto-route-46-area
geodude,dark-cave-violet-city-entrance
geodude,dark-cave-blackthorn-city-entrance
geodude,johto-route-47-inside-cave
geodude,mt-moon-1f
geodude,mt-moon-2f
geodude,rock-tunnel-1f
geodude,rock-tunnel-b1f
geodude,kanto-victory-road-1-3f
geodude,cerulean-cave-1f
geodude,cerulean-cave-2f
geodude,cerulean-cave-b1f
geodude,mt-moon-b1f
geodude,mt-moon-b2f
geodude,rock-tunnel-b2f
geodude,kanto-victory-road-2-1f
geodude,kanto-victory-road-2-2f
geodude,kanto-victory-road-2-3f
geodude,granite-cave-1f
geodude,granite-cave-b2f
geodude,hoenn-victory-road-b1f
geodude,hoenn-route-111-area
geodude,hoenn-route-114-area
geodude,hoenn-safari-zone-neacro-bike-area
geodude,magma-hideout-area
geodude,mt-ember-area
geodude,mt-ember-cave
geodude,mt-ember-inside
geodude,mt-ember-1f-cave-behind-team-rocket
geodude,mt-ember-b1f
geodude,mt-ember-b2f
geodude,kindle-road-area
geodude,sevault-canyon-area
geodude,johto-safari-zone-zone-peak
geodude,mt-ember-summit
geodude,team-rocket-hq-area
mudsdale,alola-route-12-area
mudsdale,blush-mountain-area
mudsdale,poni-plains-west
dewpider,brooklet-hill-north
dewpider,brooklet-hill-south
araquanid,heahea-beach-area
araquanid,malie-garden-area
fomantis,alola-route-5-area
fomantis,lush-jungle-north
fomantis,lush-jungle-south
fomantis,lush-jungle-west
lurantis,heahea-beach-area
morelull,alola-route-11-area
morelull,brooklet-hill-north
morelull,brooklet-hill-south
morelull,lush-jungle-north
morelull,lush-jungle-south
morelull,lush-jungle-west
shiinotic,alola-route-11-area
salandit,alola-route-8-main
salandit,lush-jungle-east-cave
salandit,wela-volcano-park-area
salazzle,heahea-beach-area
salazzle,lush-jungle-east-cave
salazzle,wela-volcano-park-area
stufful,alola-route-8-main
stufful,akala-outskirts-area
graveler,mt-coronet-2f
graveler,mt-coronet-3f
graveler,mt-coronet-4f
graveler,mt-coronet-4f-small-room
graveler,mt-coronet-5f
graveler,mt-coronet-6f
graveler,mt-coronet-1f-from-exterior
graveler,mt-coronet-1f-route-216
graveler,mt-coronet-b1f
graveler,sinnoh-victory-road-1f
graveler,sinnoh-victory-road-2f
graveler,sinnoh-victory-road-b1f
graveler,sinnoh-victory-road-inside-b1f
graveler,sinnoh-victory-road-inside
graveler,sinnoh-victory-road-inside-exit
graveler,stark-mountain-area
graveler,stark-mountain-entrance
graveler,stark-mountain-inside
graveler,sendoff-spring-area
graveler,snowpoint-temple-1f
graveler,snowpoint-temple-b1f
graveler,snowpoint-temple-b2f
graveler,snowpoint-temple-b3f
graveler,snowpoint-temple-b4f
graveler,snowpoint-temple-b5f
graveler,iron-island-1f
graveler,iron-island-b1f-left
graveler,iron-island-b1f-right
graveler,iron-island-b2f-right
graveler,iron-island-b2f-left
graveler,iron-island-b3f
graveler,valor-lakefront-area
graveler,sinnoh-route-211-east-towards-celestic-town
graveler,sinnoh-route-214-area
graveler,sinnoh-route-216-area
graveler,sinnoh-route-225-area
graveler,sinnoh-route-227-area
graveler,sinnoh-sea-route-226-area
graveler,mt-mortar-upper-cave
graveler,johto-route-45-area
graveler,dark-cave-blackthorn-city-entrance
graveler,johto-route-47-inside-cave
graveler,mt-silver-1f
graveler,mt-silver-top
graveler,rock-tunnel-b1f
graveler,kanto-victory-road-1-1f
graveler,kanto-victory-road-1-2f
graveler,kanto-victory-road-1-3f
graveler,cerulean-cave-1f
graveler,cerulean-cave-2f
graveler,cerulean-cave-b1f
graveler,kanto-victory-road-2-1f
graveler,kanto-victory-road-2-2f
graveler,kanto-victory-road-2-3f
graveler,hoenn-victory-road-b1f
graveler,magma-hideout-area
graveler,mt-ember-area
graveler,mt-ember-inside
graveler,mt-ember-1f-cave-behind-team-rocket
graveler,mt-ember-b1f
graveler,mt-ember-b2f
graveler,kindle-road-area
graveler,sevault-canyon-area
graveler,challengers-cave-1f
graveler,challengers-cave-b1f
graveler,challengers-cave-b2f
graveler,kalos-route-13-area
graveler,kalos-route-18-area
graveler,kalos-victory-road-unknown-area-322
graveler,kalos-victory-road-unknown-area-324
graveler,kalos-victory-road-unknown-area-326
graveler,kalos-victory-road-unknown-area-328
graveler,terminus-cave-1f
graveler,terminus-cave-b1f-left
graveler,terminus-cave-b1f-right
graveler,terminus-cave-b2f
graveler,terminus-cave-zygardes-chamber
graveler,mt-ember-summit
graveler,tapu-village-area
bewear,hauoli-city-main
bewear,hauoli-city-shopping-district
bewear,poni-gauntlet-area
bounsweet,alola-route-5-area
bounsweet,lush-jungle-west
steenee,lush-jungle-north
steenee,lush-jungle-south
steenee,lush-jungle-west
steenee,seafolk-village-main
comfey,lush-jungle-north
comfey,lush-jungle-south
comfey,lush-jungle-west
comfey,poke-pelago-poni-island-reached
comfey,poke-pelago-ulaula-island-reached
comfey,poke-pelago-elite-four-defeated
oranguru,lush-jungle-north
oranguru,lush-jungle-south
oranguru,lush-jungle-west
passimian,lush-jungle-north
passimian,lush-jungle-south
passimian,lush-jungle-west
wimpod,alola-route-8-main
wimpod,dividing-peak-tunnel-area
wimpod,poni-breaker-coast-area
wimpod,poni-wilds-area
sandygast,alola-route-15-main
sandygast,hano-beach-area
golem,johto-safari-zone-zone-peak
pyukumuku,alola-route-7-area
pyukumuku,hano-beach-area
pyukumuku,poke-pelago-poni-island-reached
pyukumuku,poke-pelago-ulaula-island-reached
pyukumuku,poke-pelago-elite-four-defeated
type-null,aether-paradise-2f
type-null,ancient-poni-path-area
minior-red-meteor,mount-hokulani-main
minior-red-meteor,mount-hokulani-east
minior-red-meteor,mount-hokulani-west
komala,alola-route-11-area
turtonator,blush-mountain-area
togedemaru,blush-mountain-area
togedemaru,heahea-beach-area
mimikyu-disguised,heahea-beach-area
mimikyu-disguised,thrifty-megamart-abandoned-site
bruxish,alola-route-13-area
bruxish,alola-route-14-area
bruxish,alola-route-15-main
bruxish,secluded-shore-area
bruxish,tapu-village-area
ponyta,sinnoh-route-206-area
ponyta,sinnoh-route-207-area
ponyta,sinnoh-route-210-south-towards-solaceon-town
ponyta,sinnoh-route-211-west-towards-eterna-city
ponyta,sinnoh-route-211-east-towards-celestic-town
ponyta,sinnoh-route-214-area
ponyta,sinnoh-route-215-area
ponyta,mt-silver-outside
ponyta,kanto-route-26-area
ponyta,kanto-route-27-area
ponyta,kanto-route-28-area
